Temperature Low,Temperature High,Relative Humidity High,Relative Humidity Avg,Mean Sea Level Pressure Low,Mean Sea Level Pressure High,Mean Sea Level Pressure,Cloud Cover Total,Cloud Cover High,Cloud Cover Medium,Cloud Cover Low,Shortwave Radiation,Wind Speed Low,Wind Speed High,Wind Gust High,Wind Gust Low,Precipitation Total
59.666954,79.98895,70,53.541668,1018.5,1022.3,1020.6709,37.649998,32.625,34.541668,0,7560.55,1.8648,5.9568853,10.440001,6.735,0
64.760956,81.48295,69,59.125,1015.2,1020.8,1017.9749,49.675,2.3333333,28.333334,25.833334,5614.12,1.0983953,19.322725,32.039997,17.31,0
58.100952,78.818954,80,61.75,1019.1,1022.4,1020.92926,4.679167,11.375,0,1.6666666,8305.48,0.3767465,8.466324,17.28,7.274999,0
62.150948,83.426956,75,56.916668,1019.3,1021.5,1020.42084,13.716664,30.666666,6.8333335,0.41666666,8024.2397,0,6.503653,11.879999,6.99,0
63.77095,86.306946,89,63.5,1016.7,1020.7,1019.0584,1.35,4.5,0,0,8139.049,0,6.4817924,11.159999,5.94,0
65.84096,91.13095,80,56.875,1016.4,1018.8,1017.7583,0,0,0,0,8120.359,4.295571,9.770018,20.16,11.760001,0
69.40495,95.10895,78,56.25,1018.4,1020.9,1019.28326,0,0,0,0,8073.1895,3.7862556,9.3392105,18.359999,9.18,0
75.722946,95.23495,72,50.791668,1019.9,1023.2,1021.6333,6.3041673,11.291667,4.1666665,0,7979.7397,3.554219,10.9516,23.759998,12.930001,0
75.09296,95.180954,73,50.583332,1017.7,1021.9,1020.3042,3.7666671,6.8333335,2.0416667,0,7985.0796,1.6204481,9.418663,23.759998,9.015,0
74.44495,98.06094,80,47.833332,1012.2,1018.9,1015.6541,1.0791668,2.2083333,0.41666666,0,7978.8496,2.0806506,13.118679,31.319998,15.974998,0
69.04495,84.52495,84,63,1016.7,1022.1,1019.6208,47.583332,7.3333335,2.5,47.166668,7150.2607,2.5272923,13.8937235,24.119999,15.659999,0.1
66.79495,95.21695,90,60.875,1008.4,1017.7,1012.4375,11.45,12.083333,9.958333,8.791667,7317.58,0.79920006,13.064469,35.28,19.199999,0.9
63.82495,77.88295,67,54.375,1011.6,1017.3,1014.99585,27.25,0.8333333,2.9166667,27,7111.9897,8.343893,21.193455,44.639996,32.82,0
58.13695,72.28495,75,58.166668,1017.8,1022.2,1019.6958,7.9166665,0,0,7.9166665,7839.12,3.9603205,15.499353,28.8,20.804998,0
50.666954,78.78294,80,59.208332,1017.7,1023.7,1020.9333,0,0,0,0,8203.13,2.664,9.304952,20.519999,11.655002,0
57.488953,85.82095,84,58.041668,1014.7,1018.6,1016.9875,2.55,0.16666667,0,2.5,7856.029,1.4346079,20.58705,34.92,20.76,0
62.79895,80.60095,77,57.833332,1018,1020.2,1019.2124,65.25833,44.25,41.541668,24.75,6968.6997,2.0806506,15.268694,27.72,16.995,0
65.24695,78.76495,69,58.166668,1018.1,1020,1019.20416,62.087498,46.5,31.041666,59.125,6170.3696,0.3767465,13.159189,20.880001,11.250001,0
64.400955,82.23895,74,60,1017.7,1019.9,1018.58344,5.375,0,0,5.375,7670.0205,2.2761226,15.608856,24.84,15.749997,0
64.32895,85.22695,76,57.166668,1016.6,1021.1,1019.08344,21.416666,0,0,21.416666,7941.47,0.5956885,8.03186,13.679999,7.8749986,0
67.47895,89.96095,73,55,1014.1,1018.2,1016.47504,0.1625,0.5416667,0,0,7846.24,1.8837326,8.062727,17.28,10.409999,0
70.14295,92.57095,74,48.458332,1014.9,1017.2,1016.02924,10.791667,16.291666,8.25,0,7606.83,0.5328,11.302394,15.4800005,11.430001,0
72.500946,82.81496,77,54.833332,1015,1018.8,1016.6626,31.637499,19.333334,30.625,9.583333,5496.64,2.1312,13.906488,26.28,16.499998,0.70000005
66.668945,87.85495,88,64.666664,1011.6,1016.1,1013.22076,45.087505,23.375,41.125,15,5719.14,0.5328,21.10621,38.519997,22.485,1.2
62.996952,85.98295,82,60,1013.6,1015.6,1014.61255,1.6666666,0,0,1.6666666,7581.0195,2.664,9.418661,20.880001,15.48,0
67.06496,89.816956,75,56.875,1013.7,1017.3,1015.51666,0.41666666,0,0,0.41666666,7693.159,0.3767465,5.7384315,12.959999,7.0499997,0
71.56496,92.51695,84,60.583332,1012.8,1017.2,1014.1416,45.645832,32,40.75,33.416668,5206.5,0.2664,12.947149,25.199999,8.04,5.2
65.58895,74.78695,91,75.208336,1013.8,1018.2,1016.10004,87.5,22.041666,29.166666,72.416664,4459.79,1.8837326,15.109837,24.48,13.38,1.3000001
63.734955,86.10895,88,63.541668,1005.3,1014.5,1010.28754,48.5,12.208333,6.0416665,47.041668,7146.6997,0.5328,14.3856,26.28,10.754998,0.5
61.484955,72.44695,84,60.416668,1006.6,1018.2,1011.7082,24.862497,13.666667,12.916667,19.833334,7187.64,3.3379824,28.506044,47.88,32.925,3.7
54.356953,69.17095,84,62.125,1010.5,1018.9,1014.7083,52.75,33.958332,50,38.375,4364.56,1.4346079,10.467859,25.56,13.649998,3.7
59.46895,73.88695,85,61.5,1007,1010,1008.94586,40.95,10.5,5.4166665,38.625,7566.7803,3.3379824,22.966091,41.760002,34.154995,0.8
59.234955,72.96895,74,54.583332,1010,1013,1011.51666,47.658337,43.458332,44.041668,11.166667,6521.03,4.5833187,21.870773,38.16,30.495,0
59.21695,66.25495,84,68.291664,1009.6,1014.8,1011.76666,72.333336,9.875,44.416668,71.916664,3004.6396,0.5956885,13.061753,25.919998,18.644997,2.8
52.898952,69.35095,80,61.291668,1014.9,1017.8,1016.02496,8.183333,6.4166665,0,7.5833335,6868.13,1.5533656,11.775965,25.199999,14.205001,0
49.74895,76.13695,81,57.666668,1011.5,1018.9,1015.55835,37.087498,28.541666,36.25,0,7144.0293,0.84243083,13.651537,26.28,13.589999,0
58.460953,75.93895,85,67,1012.8,1017.6,1014.76227,82.92083,44.25,76.416664,68.625,4032.5896,1.7057923,10.609278,23.4,10.905,4.1
62.834953,81.068954,88,66.958336,1015.9,1019.5,1017.8167,44.254166,2.9583333,0.16666667,44.166668,7044.35,2.9424841,13.397034,24.48,13.634998,0
60.926952,88.10695,82,59.416668,1014.7,1017.7,1016.37085,1.4375,4.7916665,0,0,7384.33,0.79920006,8.223954,21.96,10.829999,0
63.50095,78.36895,85,70.291664,1013.9,1018.6,1015.97095,42.3625,31.75,35.25,15.75,4648.47,0.5956885,17.186413,28.8,16.500002,0.6
60.890953,86.32495,90,66.791664,1013.7,1018.7,1016.48737,34.3375,5.625,2.3333333,33.375,6252.2495,2.382754,11.5784445,21.24,12.27,0
66.07495,93.74095,82,54.5,1014.3,1016.2,1015.1043,3.9416666,8.791667,1.6666666,1.6666666,7102.2,1.191377,8.855546,17.64,9.089999,0
70.556946,96.386955,81,54,1013,1016.3,1014.5999,0.41250002,1.375,0,0,7169.8394,0.84243083,7.8395867,18.72,10.124999,0
74.04895,90.51895,78,47.666668,1014.3,1018.5,1016.0417,19.466667,22.833334,17.708334,13.541667,6925.98,2.1477854,21.312,25.199999,17.01,4.5
67.08295,79.82695,96,85.666664,1015.3,1018.1,1016.9875,94.416664,78.75,71.833336,72.125,2309.5498,3.3697233,17.0496,22.319998,16.665,8.1
65.22895,77.52295,92,78.708336,1014.6,1017.4,1015.52094,41.1875,15.166667,35.458332,27.416666,4166.09,0.5328,10.778504,12.599999,9.150001,1.7
64.418945,83.57095,94,70.666664,1014.6,1016.8,1015.73737,25.929167,0.29166666,0,25.916666,6407.1094,2.1967907,11.7216,17.28,8.775,0
67.676956,87.67495,87,64.375,1016.7,1018.6,1017.55414,1.6125001,1.2083334,0,1.25,6813.8394,2.1477854,9.061517,13.32,8.88,0
66.650955,89.85295,79,63.5,1010.3,1017.6,1014.12915,48.379166,49.541668,47.041668,19.041666,5462.82,1.0983953,22.164095,48.96,14.189999,3.6000001
64.418945,78.90895,91,73.916664,1009,1014.5,1011.0625,69.583336,29.458334,59.958332,38.208332,4189.23,0.3767465,12.300643,20.16,10.86,2.1999998
60.87295,66.974945,87,78.75,1010.4,1014,1011.57916,89.17917,69.041664,88.791664,85.083336,2790.15,0.79920006,15.003784,24.84,15.749997,3.7
57.38095,65.57095,94,83.541664,1013.1,1015.3,1013.7749,88.666664,58.333332,58.333332,88.666664,2633.51,1.4346079,9.824346,16.919998,11.954998,3.6
55.68895,70.39495,92,69.208336,1011.8,1014.5,1013.3792,66,7.0416665,19.208334,51.291668,4966.1997,1.506986,11.892902,20.16,12.015,0
52.70095,72.77095,73,57.5,1013.2,1017.1,1014.78326,6.3583336,3.7916667,3.5,4.3333335,6696.36,0.5956885,8.411661,22.319998,10.53,0
54.662952,70.70095,82,67.291664,1017.4,1021.6,1019.18335,39.7625,16.416666,16.041666,28.541666,5953.2104,0.79920006,8.172013,13.32,8.400001,0
55.25695,74.21095,85,65.125,1021.6,1023.8,1022.58344,9.304167,10.041667,7.6666665,1.25,6576.21,2.4560866,9.320193,15.84,9.615001,0
55.958954,76.64095,85,64.333336,1020.7,1024.3,1022.7375,0.41666666,0,0,0.41666666,6609.14,4.4337797,11.442802,20.16,14.07,0
55.13095,79.30495,81,60.833332,1013.4,1021.3,1017.6667,0.2375,0.7916667,0,0,6590.45,5.7384315,11.636527,21.599998,16.034998,0
57.63295,77.73895,92,74.708336,1007.6,1013.8,1010.0208,56.42917,45.791668,54.166668,53.375,2217.88,2.382754,12.988194,32.039997,14.565,13.899999
60.278954,70.46695,94,79.666664,1005.7,1012.7,1007.99994,84.333336,24.958334,80.125,75.125,2079.93,2.664,15.823352,40.68,27.119997,20.6
51.98095,71.97895,76,56.083332,1013.6,1019.8,1018.26666,0.28750002,0.9583333,0,0,6485.43,1.5984001,13.596843,35.28,21.164999,0
54.752953,81.66295,81,55.708332,1013.9,1020.2,1017.3374,1.1625,3.875,0,0,6429.36,5.2878885,12.418355,25.199999,12.990001,0
60.65695,86.64896,73,52.041668,1011.4,1016.4,1013.84595,12.899998,43,0,0,5926.51,1.332,14.552366,33.48,19.14,0
69.94495,87.67495,65,46,1012.9,1019.5,1016.3084,18.287497,5.5833335,16.666666,0.8333333,6106.29,0.2664,11.302394,35.28,18.014997,0
64.68895,89.04295,97,66.791664,1017.5,1022.1,1019.7915,3.5166667,10.75,0.29166666,0,6053.78,0.753493,6.1272,14.4,8.129998,0
71.88895,90.19495,80,52.5,1016.6,1019.6,1018.1792,8.25,0,8.25,0.8333333,6078.6997,0.5956885,8.2066765,14.4,7.8899994,0
69.458954,90.23095,65,46.166668,1011.8,1017.4,1015.0334,8.533334,9,7.0833335,2.9166667,5876.6694,0,11.566177,34.2,13.245,0
60.08095,78.36895,87,65.416664,1010.6,1017.5,1013.2998,68.066666,64.083336,50.541668,43.541668,2826.6396,0.79920006,33.555824,55.44,27.375,4.5
56.19295,71.00695,91,71.916664,1014.1,1018.3,1016.12915,65.5875,7.25,6.9166665,64.541664,4472.25,1.6848617,12.035266,18,8.580001,0.1
54.60895,67.37096,82,66.166664,1013.7,1016.4,1015.02075,61.083332,6.0416665,23.625,47.208332,4058.4,0.3767465,7.5207877,18,12.509998,0.4
55.454952,69.80095,70,56.25,1014.9,1017.5,1016.26263,65.875,0,0,65.875,5114.8296,0,12.0940895,24.84,14.325,0
52.59295,64.81496,77,60.666668,1016.5,1020.2,1018.0083,57.25,2,1.9166666,57.25,4897.6704,1.332,13.5261965,21.599998,17.265,0
49.676952,61.844948,90,62.875,1020.5,1026.2,1023.5374,87.958336,0,0,87.958336,4113.58,4.652476,12.245709,24.119999,16.185,1
47.138954,65.55295,77,61.333332,1024.6,1027.5,1026.0375,31.166666,0,0,31.166666,5841.96,0.5956885,14.119201,23.4,12.81,0
47.984955,71.61895,86,65.708336,1019.5,1026,1022.9167,3.8333333,0,0,3.8333333,5532.24,0.5956885,9.369556,21.599998,13.47,0
46.13095,71.49295,79,62.166668,1017.5,1021.8,1019.62915,1.25,0,0,1.25,5665.74,0.2664,14.73652,34.2,18.57,0
45.98695,69.65695,80,62,1015.8,1019.9,1017.91675,17.75,0,17.75,0,5675.53,0.79920006,13.845113,26.28,12.150001,0
48.14695,74.15695,78,60.083332,1015,1017.7,1016.2458,27.666666,2.5833333,16,18.25,5443.24,0.3767465,9.44124,22.68,14.7,0.2
57.056953,81.48295,92,61.791668,1012.8,1017,1015.1956,76.47083,16.75,31.708334,70.958336,4484.71,1.5984001,14.189395,37.079998,21.99,3.5
59.01895,78.40495,94,73.25,1005.6,1016.8,1011.09174,65.112495,53.125,63.208332,48.625,4429.5303,2.9424841,17.638819,33.839996,17.295,1.1
55.38295,71.06095,94,71.625,1004.3,1010.9,1006.9375,95.083336,34.291668,95.083336,56.208332,2687.8,0.753493,20.135681,44.639996,26.205,11.500001
50.000954,67.08295,78,63.75,1005.6,1012,1009.6792,91.958336,63.583332,76.833336,58.75,2107.52,3.7391024,11.080446,37.44,26.054998,0
57.74095,80.34895,74,65.291664,997.3,1004.7,1000.4749,75.28333,67.625,62.75,59.333332,2056.7898,4.5366287,17.546034,46.44,30.15,0.6
55.040955,68.73895,97,73.958336,999.2,1014.1,1006.05414,71.666664,2.875,68.916664,64.25,1123.1799,1.9210378,15.460384,46.8,27.059998,40
49.83895,67.47895,85,67.625,1014.5,1020.6,1017.8833,39.916668,0,11.833333,36.416668,4219.4897,0.5328,6.8491225,18.72,12.599999,0.7
50.954952,61.34095,83,73.333336,1020.8,1025.3,1022.7,62.75,0,14.666667,60,3074.9502,2.5272923,11.712514,18.359999,13.994999,0.70000005
50.72095,64.50896,91,75.625,1022,1025.7,1023.91656,37.604168,2.375,0.20833333,37.041668,4590.6196,0.2664,11.7216,15.4800005,8.775,0
45.95095,68.73895,96,72.416664,1011.4,1021.8,1016.7625,16.391666,14.166667,2.5833333,15.916667,5095.25,0.5328,6.6812778,18.359999,11.370002,0
53.74495,67.010956,81,68.875,1004.6,1011.2,1007.4167,91.237495,70.5,90.416664,53.416668,2065.6897,0.2664,20.288422,37.44,24.300001,1
48.542953,57.794952,82,73.75,1007.1,1017.9,1012.12915,59.875,4.7916665,34.416668,54.875,3440.7393,7.401894,21.580046,34.92,25.214998,0.70000005
51.62095,65.69695,84,67.208336,1018.1,1021,1019.4001,48.19167,5.2083335,0.041666668,47.125,4753.4897,0.9605189,6.7394466,15.4800005,9.989998,0.5
48.90295,67.64095,84,68.708336,1019.8,1022,1021.0584,13.079167,22.166666,0,6.6666665,4840.71,2.260479,8.986805,22.319998,9.99,0
51.08095,68.846954,95,74.958336,1019.9,1022.9,1021.27496,37.312496,15.291667,0,35.75,4341.42,0.2664,12.317941,16.199999,12.089999,0
45.24895,66.52495,94,70.041664,1022.9,1028.5,1024.9125,28.633333,11.791667,0,26.958334,4516.75,1.5984001,19.101086,30.599998,17.699999,0
38.84095,63.82495,94,66.791664,1028,1031.4,1029.4917,28.958334,0,0,28.958334,4653.81,2.8692157,18.495144,33.839996,24.045,0
37.56295,64.20296,93,62.125,1025.4,1029.9,1027.3999,15.533334,3.5,0,15.083333,4675.1694,1.7057923,20.309397,34.2,25.11,0
40.91095,64.67095,90,65.208336,1025.1,1028.1,1026.6375,5,0,0,5,4608.42,0.2664,16.536123,27.359999,13.919999,0
39.11095,63.860954,89,69,1022.9,1028,1025.4957,2.1833334,1.1666666,0,1.8333334,4536.33,0.79920006,10.86703,26.64,14.3550005,0
42.87295,67.010956,92,72.083336,1018.2,1025.9,1022.0249,18.062498,13.875,15.583333,0.5416667,4417.07,0.5956885,10.210455,16.199999,10.0199995,0
51.404953,68.972946,88,70.875,1014.9,1017.8,1016.4001,53.400005,24.5,53.25,13.375,4086.88,1.4346079,8.03186,15.119999,9.69,0
52.178955,64.00495,96,72.916664,1016.1,1021,1018.2874,54.61667,35.25,50.75,34.75,4052.17,0.3767465,8.466325,22.319998,11.579999,3.8000002
50.03695,71.150955,87,72.25,1010.2,1017.4,1013.7209,95.208336,61.625,87,54.375,2478.65,6.675965,13.783465,30.960001,18.87,4.2
54.662952,74.82295,94,80.458336,1003.9,1010.1,1007.82495,75.54583,56.333332,72.375,40.333332,2657.5398,4.3038235,17.416122,39.6,18.33,10.2
55.61695,63.50095,84,72.583336,1009.6,1019.1,1014.50836,43.225002,6.5833335,15.291667,32.916668,3381.11,3.5741313,18.210928,29.88,23.43,0
51.47695,62.54695,81,68.583336,1018.6,1021.3,1019.97906,49.987503,15.125,3.6666667,46.583332,3527.0698,0.5956885,7.8892193,21.24,9.195,0
48.956955,64.97695,90,77.166664,1017.1,1021.6,1019.3167,22.15,17.75,8.375,15.708333,3940.0298,0.3767465,5.4919763,13.32,7.4549994,0
47.19295,63.71695,96,82.541664,1011.9,1019,1015.9001,48.25,0,0,48.25,2910.2998,0.5328,8.365129,19.8,12.240001,0
44.31295,62.654953,95,78.125,1010,1013.4,1012.0125,54.408337,14.708333,11.583333,42.75,3310.7998,1.9210378,13.609885,24.48,16.65,0
40.26295,59.01895,89,70.208336,1012.4,1015.5,1014.26666,54.925,44.75,46,10.25,3775.3801,0.2664,9.0576,18,11.625,0
42.78295,57.25495,86,69.041664,1012.7,1017.1,1014.5832,39.2,5.3333335,26.041666,33.958332,2645.0803,0,17.920227,28.08,13.694999,0
37.58095,49.24495,84,73.458336,1013.8,1017,1015.3501,52.25,0,0,52.25,3408.6997,6.074855,14.956409,23.039999,16.394997,0
37.418953,47.444954,93,83,1013.3,1016.2,1014.30835,98.75,0,54.791668,98.75,1687.44,5.600739,11.913771,18.72,13.890002,6.5
38.98495,51.512955,94,72.958336,1016.6,1019.2,1018.0249,63.833332,0,33.583332,55.375,3269.86,1.332,5.466071,15.84,8.114999,0
39.03895,52.196953,81,68.375,1017.6,1019.8,1018.6582,46.041668,1.125,45.666668,42.041668,2644.19,1.332,5.7631135,17.28,6.389999,0
44.600952,54.446953,86,77.083336,1016.3,1018.7,1017.46246,79.208336,0,60.458332,73.833336,2626.39,1.6204481,11.131568,21.96,10.695,0.2
39.794952,52.97095,87,73.375,1018.8,1021,1019.95844,33.375,0,0,33.375,3480.79,0.2664,8.360887,24.84,10.245,0
34.93495,55.454952,94,78.25,1020.1,1023.4,1021.7417,52.416668,0.33333334,0,52.416668,3352.63,0.2664,13.343954,22.319998,14.43,0
44.52895,55.49095,82,70.708336,1018.8,1022.7,1020.67926,70.88334,17.041666,20.958334,49.625,3332.1602,1.1302395,10.788378,14.759999,10.365001,0
44.780952,54.176952,90,76.458336,1018,1023.3,1019.76263,89.49583,8.458333,46.583332,83.333336,1249.5599,2.5132127,11.217306,22.68,14.22,0.1
49.154953,61.43095,90,79.333336,1021.5,1025.8,1023.57513,63.533337,0.6666667,0,63.333332,2489.3298,0,8.00974,21.24,8.7,0.1
42.63895,68.21695,95,73.333336,1017.4,1022.5,1019.8875,56.537502,64.75,52.75,0.083333336,2823.08,0.3767465,10.4475,22.319998,14.415,0
52.70095,63.986954,88,72.625,1020.5,1024.1,1022.90424,50.895832,26.541666,42.25,29.625,3017.0999,1.5984001,9.8604,18.359999,13.035001,0.4
46.544952,63.788948,94,78.625,1016.8,1022.3,1019.25006,14,0,0,14,3121.23,0.3767465,10.722393,14.759999,7.7399993,0
47.80495,63.626953,94,75,1014,1018.1,1016.19995,17.083334,14.125,16.375,0.7083333,3115.89,1.5984001,8.154626,14.04,7.2899995,0
50.864952,67.47895,93,68.666664,1008.9,1014.5,1012.22504,65.51666,59,59.291668,42.833332,3053.5898,2.2761226,14.121714,20.880001,11.13,9.6
48.99295,59.864952,88,78.541664,1014.9,1022,1018.52496,52.374996,32.041668,34.708332,51.25,2795.49,2.1967907,14.939793,29.519999,14.009997,1.4
46.34695,62.564953,93,81,1022.3,1024.8,1023.8125,26.620834,18.5,0.9583333,21.458334,2962.8098,6.1963058,16.689913,25.919998,17.88,0
47.570953,62.348953,97,81.125,1023.9,1028.5,1025.1166,19.045834,0.29166666,0,18.958334,2930.7698,2.4560866,13.3625555,21.24,13.409997,0
43.682953,61.17895,97,82.5,1028.4,1031.4,1029.6666,27.5,0,0,27.5,2904.96,0.3767465,5.394189,14.4,7.365,0
39.16495,59.306953,90,71.375,1025.8,1030.7,1028.3501,0,0,0,0,2884.49,0,6.723632,18.72,8.264999,0
38.19295,58.78495,89,68.416664,1020.7,1025.8,1022.92914,35.0125,37.125,32.708332,12.875,2058.5698,0.9605189,9.120067,19.44,12.240001,0
48.128952,65.22895,80,70.166664,1020.4,1022.8,1021.57513,38.429165,8.041667,4.25,33.708332,2731.41,2.9784427,8.931355,14.759999,8.009999,0
50.57695,65.13895,82,66.875,1020.6,1023.7,1022.1167,12.870833,16.166666,11.333333,0,2682.4602,2.7167575,8.528962,20.519999,7.9500003,0
48.290955,68.09096,85,70.625,1022.9,1026.7,1024.75,24.916666,17.166666,18.833334,6.625,2670,2.5272923,13.583788,22.319998,12.285,0
56.10295,69.872955,91,76.375,1025.7,1028,1026.975,61.97916,57.791668,39,55.041668,2194.74,0.9605189,6.3322554,18.72,9.63,0.2
55.74295,70.28695,91,69.833336,1025.8,1029.8,1028.0084,8.758333,20.166666,4.375,0,2631.7297,3.2408962,10.375929,20.519999,11.82,0
53.43895,67.80295,89,67.958336,1026.6,1030.9,1028.3834,9.908333,17,4.1666665,1.2916666,2537.39,0.84243083,17.346712,31.319998,23.13,0
45.33895,59.954952,91,79.583336,1027.1,1031.3,1029.575,29.649996,20.125,0,25,2542.73,1.0983953,11.343135,25.199999,16.319998,0
41.01895,58.982952,88,56.25,1025.4,1030.2,1027.8666,2.025,6.75,0,0,2554.2998,0,6.7077804,21.96,11.115001,0
46.418953,58.37095,81,68.583336,1024.6,1028.7,1026.7084,12.3625,14.75,10.541667,0,2482.21,2.6237357,8.697868,21.96,8.429999,0
46.850952,60.06295,81,71.375,1024.8,1030.8,1026.8834,68.875,37.166668,60.208332,13.5,2033.65,2.382754,13.85536,34.56,21.705,0
43.34095,53.94295,93,72.583336,1028.4,1034.5,1031.596,54.7375,47.083332,34.625,48.166668,2401.22,4.912173,15.597487,32.039997,22.604998,0
48.03895,64.094955,68,50.041668,1021.1,1028.2,1023.8625,42.020836,53.166668,37.666668,26.5,2341.5898,4.861344,19.210377,38.88,28.770002,0
45.98695,62.45695,75,55.166668,1019.2,1022.5,1020.52075,6.0874996,20.291666,0,0,2391.4302,1.506986,10.248613,28.44,21.105,0
44.81695,61.52095,79,68.833336,1017.9,1021.3,1019.23334,70.566666,75.791664,62.583332,30.666666,1516.5599,4.4097047,21.584976,43.92,33.734997,0
49.65895,60.94495,84,72.916664,1018.1,1024.8,1022.30426,23.425001,4.0833335,3.4583333,20.083334,1988.2599,7.920641,21.005095,43.56,32.91,0.2
50.75695,61.628952,80,69.625,1018.8,1023.4,1021.9084,28.591665,41.458332,16.125,10.833333,2162.7002,10.200025,23.09705,47.16,37.859997,0
46.07695,60.42295,94,78.583336,999.5,1019.2,1010.44995,96.708336,91.375,96.625,75.791664,753.82996,20.056221,35.302773,68.4,54.855,20.6
34.232952,44.294952,94,80.083336,996.9,1002.7,1000.2126,82.958336,25,59.208332,71.041664,1312.75,5.8668513,23.928593,38.519997,23.534998,10.200001
34.17895,40.22695,91,80.916664,1001.1,1015.7,1007.82495,75.041664,0,27.25,70.5,938.06,5.5625954,20.373941,32.399998,22.064997,1.2
31.730951,39.57895,96,84.5,1015.6,1027.5,1022,47.875,0,8.958333,47.875,2142.23,1.7870656,13.713779,24.48,11.009998,7.5999994
30.308952,42.87295,91,74.208336,1016.7,1027.5,1023.49164,45.916668,27.916666,45.041668,25,2079.93,0.5328,17.024607,39.239998,14.534999,0
37.83295,44.94295,90,78.416664,1004.9,1015.8,1009.1667,92.958336,0,57.916668,90.583336,1069.78,11.760889,29.876024,42.839996,32.099995,3.5
37.95895,42.404953,91,85.625,1009.3,1021.3,1015.13324,100,0,13.625,100,1597.5499,3.1968002,17.198795,23.759998,18.54,0.3
30.632952,40.35295,94,81.958336,1016.6,1022,1019.49585,22.75,0,0,22.75,2040.77,0.5956885,6.287266,18.72,10.2300005,0
31.244951,42.78295,92,82.583336,1012.8,1024.5,1018.06665,53.333332,2.6666667,33.75,43.75,910.47,2.3976,21.945282,35.64,22.065,5.4
36.82495,50.21695,80,74.583336,1021.7,1025.6,1023.1792,71.65,58.958332,68.416664,41.541668,961.2,13.669722,34.81288,57.96,48.210003,0
47.48095,53.54695,80,74.916664,1025.1,1028.4,1026.6876,70.23333,25.5,62.125,54.166668,1949.1,25.026007,36.112682,59.039997,53.01,0
46.14895,53.67295,86,76.125,1026.5,1032.3,1029.3583,87.166664,8.916667,40.833332,67.375,783.19995,6.579594,28.476154,53.28,37.080006,0
43.44895,52.862953,97,82.125,1028.9,1032.3,1030.6459,42.891666,0.33333334,0,42.791668,1728.38,1.8837326,7.766828,18.359999,7.694999,0
38.80495,50.540955,96,81.958336,1029.5,1032.7,1031.1752,48.379166,6.8333335,0,47.291668,1877.01,1.8837326,7.9831147,12.959999,5.1899996,0
40.22695,48.02095,94,63.416668,1030.4,1036.9,1033.171,60.170834,44.125,40.875,50.75,894.44995,1.191377,6.9723544,23.759998,13.709999,0.1
