Temperature Low,Temperature High,Temperature Avg,Relative Humidity Low,Relative Humidity High,Relative Humidity Avg,Mean Sea Level Pressure Low,Mean Sea Level Pressure High,Mean Sea Level Pressure,Cloud Cover Total,Cloud Cover High,Cloud Cover Medium,Cloud Cover Low,Sunshine Duration,Shortwave Radiation,Wind Speed Low,Wind Speed High,Wind Speed Avg,Wind Direction Dominant,Wind Gust Avg,Wind Gust High,Wind Gust Low,Precipitation Total
52.430954,79.08895,66.94645,39,77,57.541668,1020.8,1025.4,1022.92926,62.2,59.458332,61.333332,0,94.609924,6895.721,0.5328,9.755479,5.2765727,118.511246,1.08,21.599998,11.34,0
59.70295,83.82295,72.03596,34,76,57.666668,1017.2,1021.4,1019.42084,29.962502,71.958336,18.041666,0.41666666,592.0397,7282.8696,0.753493,15.06986,6.374555,270,2.8799999,30.239998,13.094998,0
56.984955,77.34295,67.06871,60,86,68.791664,1010.3,1022.8,1017.45416,52.308334,42.208332,29,35.541668,357.74945,6764.89,0.5328,14.846872,5.2783055,311.63354,7.92,39.96,23.445,0.5
59.306953,69.96295,64.91395,53,87,65.625,1008,1013.3,1011.4375,89.708336,39.25,57.583332,55.833332,25.531916,5845.5205,8.710098,18.156286,13.878222,275.0509,18.359999,36,27.42,2
46.38295,53.92495,50.400707,80,96,88.666664,1011.3,1016.6,1012.99994,97.5,14.208333,71.083336,97.5,0,1309.19,2.9784424,23.353725,11.291902,312.19226,14.759999,43.56,23.175001,17.300001
47.030952,69.512955,57.819702,47,96,73.541664,1017.1,1025.4,1021.92084,49.37083,7.2083335,7.4583335,42.458332,653.3776,7438.6196,4.9553266,16.17818,8.847124,296.56506,8.28,24.48,15.420001,0
53.222954,67.24495,59.5672,51,95,74.541664,1020.3,1026.9,1024.1208,47.245834,15.041667,3.0416667,45,638.0485,6651.8594,3.5039446,10.144211,6.6491494,319.87927,5.7599998,14.759999,10.740001,0
50.864952,72.428955,61.0762,54,89,70.791664,1007.8,1021.1,1014.12915,20.983334,3.875,4.625,18.25,661.57245,7024.7695,0.5328,10.420294,4.683847,282.0306,3.2399998,28.8,15.434997,0
51.78295,61.17895,56.72845,50,80,66.583336,1008.4,1012.8,1010.5501,73.708336,36.125,50.5,62.458332,177.52661,5275.92,4.336678,19.140059,11.948593,277.26382,20.16,34.56,27.254997,0
47.210953,52.64695,50.402954,58,87,67.291664,1013,1019.6,1015.79987,99.875,20.291666,55.25,85.458336,0,3934.6902,5.8668513,15.894952,11.398574,293.3268,13.32,29.16,19.86,0.90000004
44.43895,60.350952,51.952454,46,76,63,1020.1,1026.6,1022.64594,45,0,41.666668,29.083334,669.6932,7557.8794,4.7952,19.628819,12.847768,353.4201,15.4800005,27,23.279999,0
44.87095,65.750946,54.812954,38,83,62.833332,1019.9,1027.4,1024.2042,68.166664,18.25,15.916667,58.583332,213.82979,6839.6494,2.6237357,13.064469,6.578625,4.8338165,8.28,27,19.35,0
48.25495,63.21295,56.4937,51,84,69.833336,1017.1,1021.4,1018.66254,98.75,33.958332,22.458334,98.75,0,2916.5303,0,12.483903,4.220851,19.677856,3.2399998,24.84,14.579998,0
51.06295,66.776955,59.55971,58,89,72.625,1016.3,1018.3,1017.3875,45.375,0,0,45.375,689.99994,5979.0195,0.2664,12.01461,5.225582,351.17523,4.32,18,12.360001,0
54.89695,63.06895,58.9312,65,96,79.083336,1013.6,1017.7,1015.84576,99.083336,5.0416665,40.833332,98.375,10.212765,2704.7102,1.332,8.05392,4.058817,299.25482,1.4399999,20.519999,8.79,11.5
49.04695,58.22695,53.982708,64,95,79.458336,1014.9,1022.7,1017.7832,74.791664,0,7.375,72.583336,241.96312,4596.8496,5.394189,16.092413,11.354489,342.50064,12.24,25.199999,18.585001,0.8000001
43.73695,62.49295,53.44345,47,88,67.208336,1020.3,1024.5,1022.6501,15.416667,0,0,15.416667,732.6113,7463.5396,0,9.3392105,4.371107,353.6095,0,16.56,9.03,0
47.15695,72.19495,60.074947,36,77,57.958332,1014.7,1021.2,1017.71234,13.995834,18.333334,8.541667,4.8333335,858.31067,8164.8594,1.332,13.79633,6.410616,263.14752,2.16,22.68,12.5999975,0
54.68095,71.31295,62.831207,45,73,61.458332,1011,1015.8,1013.02496,32.704166,8.375,27.541666,7.4583335,549.96735,5760.9697,2.1477854,19.449026,8.550258,265.56973,2.8799999,42.48,21.929998,0
52.71895,64.90495,59.954205,56,77,67.083336,1013.3,1018.5,1015.80835,62.754166,43.5,49.208332,40,177.88086,6644.7397,3.0374274,17.316,10.487015,273.1123,9.36,29.88,23.789995,0
50.39695,72.08695,62.832703,48,92,67.375,1014.5,1018.7,1016.5083,60.283337,69.916664,48.208332,14.208333,299.75745,6676.7803,0.5328,8.5248,3.7732933,224.44376,2.8799999,23.759998,12.255,0
59.252953,67.622955,63.936703,62,88,73.375,1015.9,1017.8,1017.0041,81.6,19.541666,43.875,60.958332,211.23192,3264.5203,0.84243083,11.712514,6.7522316,260.98785,5.3999996,26.28,17.819998,1.5000001
56.444954,77.82895,67.1137,44,95,69.791664,1016.6,1019.3,1017.73755,31.545832,19.875,23.375,9.125,805.49243,7608.61,0.2664,12.523633,7.344024,272,12.24,31.68,22.11,0.1
59.34295,77.45095,70.2922,44,78,61.958332,1019.4,1023.8,1021.9709,16.495834,27.208334,0,8.333333,817.56256,8035.8096,1.5533656,13.226431,6.754544,287.2815,8.64,23.039999,15.599998,0
58.17295,82.040955,70.11596,55,93,74.583336,1020.2,1025.5,1023.28326,24.6875,8.125,1.0833334,23.083334,769.5393,8022.461,2.4560866,7.766828,4.688849,336.40686,5.04,13.679999,8.535,0
64.74295,88.178955,77.2477,43,96,66.333336,1017.9,1021.2,1019.6541,7.0791664,2.7083333,5.9583335,1.6666666,883.0829,7901.42,0.5956885,8.599398,3.3054419,139.28915,2.8799999,15.4800005,8.235001,0
69.53095,85.11895,77.44345,42,81,61.166668,1019.4,1024.6,1021.63336,16.5,8.708333,10.833333,5.6666665,711.5567,7814.2,2.1967907,14.861204,7.709249,321.20862,2.52,24.48,11.805,0
59.792953,77.37895,69.231705,61,93,75.125,1022.9,1025.7,1024.529,40.662502,26.5,25.416666,25.375,415.99786,5765.4204,1.1302395,11.928654,5.8960595,338.84833,4.68,16.919998,10.32,1
57.236954,69.98095,62.339947,69,93,83.041664,1020.3,1023.7,1021.979,66.70417,39,24.083334,66.625,266.80853,4771.2905,1.191377,17.462921,10.303228,336.5854,3.6,23.4,13.829999,0.1
54.28495,69.00896,60.426697,56,95,77.75,1018.9,1021.3,1020.1001,73.987495,4.6666665,1.25,72.666664,299.7369,3576.02,5.089565,15.508508,9.088098,31.962082,9,21.24,14.580001,0
53.00695,76.71295,65.26421,53,87,70.541664,1017.7,1021,1019.4749,46.537495,25.833334,20.166666,29.5,411.29343,7076.3906,1.5533656,7.1730385,4.252898,55.776337,3.2399998,14.4,8.789999,0
61.46695,80.96095,71.6047,48,88,66.416664,1012.3,1019.2,1016.3376,4.079167,9.291667,0.041666668,1.2916666,919.5695,7853.36,1.0656,8.7912,4.882503,95.67835,2.8799999,17.64,9.134999,0
59.972954,83.066956,70.29745,45,85,69.25,1009.3,1013.2,1011.196,26.425001,22.333334,25,12.75,671.42554,7044.35,3.207881,23.999668,9.037251,120.82766,7.2,30.599998,14.07,2.2
61.39495,76.35295,68.9152,54,90,71.708336,1010.4,1012.8,1011.8625,43.341663,19.083334,31.5,33.375,779.87225,7467.99,1.0656,7.078424,3.8188665,335.55606,6.4799995,21.599998,11.625,0.6
63.24895,74.89495,68.61595,57,92,74.916664,1008.3,1011.3,1009.9207,81.59583,69.25,80.875,63.458332,145.5319,3877.7305,0.2664,8.726379,3.6864917,317.91846,2.8799999,12.599999,6.405,5.4999995
59.93695,66.47095,62.973705,78,97,89.041664,1011.9,1017,1014.32916,97.833336,80.166664,94.833336,92.458336,1.9148934,2889.83,0.2664,9.605188,3.6968632,304.57422,1.08,12.599999,6.315,11.4
55.778954,68.01895,61.4257,69,97,85,1017.3,1019.8,1018.12494,91.833336,33.916668,65.708336,76.541664,91.87305,2967.2598,2.0806506,13.845113,7.704447,12.19133,5.3999996,24.119999,14.219998,3.8000002
48.704952,70.430954,60.7072,53,92,70.208336,1020.4,1023.7,1022.10406,33.6125,2.2083333,2.0833333,31.458334,718.7427,7790.17,2.1312,13.3625555,7.3415856,348.30737,4.68,16.56,12.134999,0
53.834953,68.70296,62.541702,62,90,73.916664,1017.3,1022.5,1019.6208,64.7875,25.791666,34.625,55.125,131.65886,4055.73,1.7057923,18.475948,10.840674,267.31525,7.92,31.319998,19.919996,1.6999999
52.75495,67.316956,60.6907,50,93,68.25,1017.5,1020.8,1018.65826,73.200005,36.625,44.583332,61.791668,365.7702,7152.93,7.4592,14.1066265,10.332744,322.9175,11.879999,29.16,18.869997,0.2
54.752953,60.99895,58.263702,63,87,72.291664,1018.4,1021.5,1019.8,73,4.25,28.75,65.958336,320.9617,3581.3596,2.664,17.785067,7.747723,293.25922,6.8399997,29.16,16.215002,3.4
49.71295,69.38695,59.444946,60,89,75.291664,1016.9,1022,1019.4043,77.5,32.208332,55.666668,58.916668,145.75851,4095.7798,0.79920006,13.3625555,7.5804596,252.82819,3.96,24.119999,14.834999,1.0000001
55.958954,74.60695,65.61895,41,84,64.333336,1007.8,1017.6,1013.271,97.333336,74.041664,91.166664,45.333332,0,4526.54,0.3767465,17.74512,8.78459,262.01068,17.64,33.48,24.390005,0
52.59295,64.59895,58.86746,49,92,67.125,1007.4,1019.6,1014.44165,39.208332,13.041667,16.875,39.208332,752.38324,6855.67,3.118132,15.679173,12.097524,295.37775,11.5199995,41.039997,24.39,0.9
48.16495,72.28495,61.4137,46,89,64.375,1019.8,1021.7,1020.72504,1.475,0.75,0,1.25,942.82294,8306.37,2.028842,6.9315205,4.763965,40.982468,4.68,12.959999,9.209998,0
56.12095,76.13695,67.250206,41,79,59.083332,1021,1023,1021.92084,21.225,31.458334,17.625,1.6666666,697.1828,7974.4,2.1477854,7.6285343,4.281076,352.05652,1.8,12.24,6.974999,0
59.666954,79.98895,70.8352,35,70,53.541668,1018.5,1022.3,1020.6709,37.649998,32.625,34.541668,0,467.40714,7560.55,1.8648,5.9568853,3.3881817,34.261093,2.8799999,10.440001,6.735,0
64.760956,81.48295,71.06396,43,69,59.125,1015.2,1020.8,1017.9749,49.675,2.3333333,28.333334,25.833334,524.0826,5614.12,1.0983953,19.322725,8.829723,276.2419,3.96,32.039997,17.31,0
58.100952,78.818954,68.467445,42,80,61.75,1019.1,1022.4,1020.92926,4.679167,11.375,0,1.6666666,920.5302,8305.48,0.3767465,8.466324,3.953233,340.20963,2.52,17.28,7.274999,0
62.150948,83.426956,73.46695,39,75,56.916668,1019.3,1021.5,1020.42084,13.716664,30.666666,6.8333335,0.41666666,795.15436,8024.2397,0,6.503653,3.3261979,323.31766,2.52,11.879999,6.99,0
63.77095,86.306946,75.7732,44,89,63.5,1016.7,1020.7,1019.0584,1.35,4.5,0,0,959.4,8139.049,0,6.4817924,3.2336836,64.47029,1.8,11.159999,5.94,0
65.84096,91.13095,79.3282,32,80,56.875,1016.4,1018.8,1017.7583,0,0,0,0,958.6667,8120.359,4.295571,9.770018,6.6874385,104.381386,4.32,20.16,11.760001,0
69.40495,95.10895,82.4992,34,78,56.25,1018.4,1020.9,1019.28326,0,0,0,0,957.8333,8073.1895,3.7862556,9.3392105,6.887898,116.695366,2.16,18.359999,9.18,0
75.722946,95.23495,85.235954,32,72,50.791668,1019.9,1023.2,1021.6333,6.3041673,11.291667,4.1666665,0,880.4652,7979.7397,3.554219,10.9516,7.168993,113.882645,6.12,23.759998,12.930001,0
75.09296,95.180954,85.004944,29,73,50.583332,1017.7,1021.9,1020.3042,3.7666671,6.8333335,2.0416667,0,932.7443,7985.0796,1.6204481,9.418663,4.277574,148.48306,1.4399999,23.759998,9.015,0
74.44495,98.06094,85.928955,30,80,47.833332,1012.2,1018.9,1015.6541,1.0791668,2.2083333,0.41666666,0,947.6883,7978.8496,2.0806506,13.118679,7.7261868,156.17755,2.8799999,31.319998,15.974998,0
69.04495,84.52495,77.13444,44,84,63,1016.7,1022.1,1019.6208,47.583332,7.3333335,2.5,47.166668,617.1908,7150.2607,2.5272923,13.8937235,8.599626,323.4863,6.8399997,24.119999,15.659999,0.1
66.79495,95.21695,82.2232,37,90,60.875,1008.4,1017.7,1012.4375,11.45,12.083333,9.958333,8.791667,818.3792,7317.58,0.79920006,13.064469,6.352576,270.22296,3.6,35.28,19.199999,0.9
63.82495,77.88295,70.23745,44,67,54.375,1011.6,1017.3,1014.99585,27.25,0.8333333,2.9166667,27,653.83453,7111.9897,8.343893,21.193455,15.551805,277.61383,25.199999,44.639996,32.82,0
58.13695,72.28495,65.61745,44,75,58.166668,1017.8,1022.2,1019.6958,7.9166665,0,0,7.9166665,872.31976,7839.12,3.9603205,15.499353,10.213908,300.69754,16.919998,28.8,20.804998,0
50.666954,78.78294,65.87095,39,80,59.208332,1017.7,1023.7,1020.9333,0,0,0,0,948.4167,8203.13,2.664,9.304952,5.792559,91.66372,4.68,20.519999,11.655002,0
57.488953,85.82095,72.72595,35,84,58.041668,1014.7,1018.6,1016.9875,2.55,0.16666667,0,2.5,912.2854,7856.029,1.4346079,20.58705,10.795666,255.29391,11.5199995,34.92,20.76,0
62.79895,80.60095,72.32395,43,77,57.833332,1018,1020.2,1019.2124,65.25833,44.25,41.541668,24.75,331.14893,6968.6997,2.0806506,15.268694,8.2684355,311.2284,6.12,27.72,16.995,0
65.24695,78.76495,71.83869,46,69,58.166668,1018.1,1020,1019.20416,62.087498,46.5,31.041666,59.125,449.7227,6170.3696,0.3767465,13.159189,5.7621307,291.933,1.08,20.880001,11.250001,0
64.400955,82.23895,73.6297,41,74,60,1017.7,1019.9,1018.58344,5.375,0,0,5.375,875.35095,7670.0205,2.2761226,15.608856,8.547524,289.25574,6.12,24.84,15.749997,0
64.32895,85.22695,75.23995,37,76,57.166668,1016.6,1021.1,1019.08344,21.416666,0,0,21.416666,925.7167,7941.47,0.5956885,8.03186,3.8030825,351.64722,3.96,13.679999,7.8749986,0
67.47895,89.96095,79.11445,36,73,55,1014.1,1018.2,1016.47504,0.1625,0.5416667,0,0,935.91064,7846.24,1.8837326,8.062727,4.8124356,98.697365,1.8,17.28,10.409999,0
70.14295,92.57095,81.7342,26,74,48.458332,1014.9,1017.2,1016.02924,10.791667,16.291666,8.25,0,782.1632,7606.83,0.5328,11.302394,5.7275767,150.8519,3.96,15.4800005,11.430001,0
72.500946,82.81496,78.23245,45,77,54.833332,1015,1018.8,1016.6626,31.637499,19.333334,30.625,9.583333,488.08633,5496.64,2.1312,13.906488,8.566977,60.8657,8.28,26.28,16.499998,0.70000005
66.668945,87.85495,76.5427,41,88,64.666664,1011.6,1016.1,1013.22076,45.087505,23.375,41.125,15,551.9096,5719.14,0.5328,21.10621,10.486602,246.27374,8.64,38.519997,22.485,1.2
62.996952,85.98295,75.5617,42,82,60,1013.6,1015.6,1014.61255,1.6666666,0,0,1.6666666,904.968,7581.0195,2.664,9.418661,6.5124373,263.26794,10.08,20.880001,15.48,0
67.06496,89.816956,79.440704,41,75,56.875,1013.7,1017.3,1015.51666,0.41666666,0,0,0.41666666,928.36664,7693.159,0.3767465,5.7384315,3.1941137,240.47864,1.4399999,12.959999,7.0499997,0
71.56496,92.51695,80.87394,33,84,60.583332,1012.8,1017.2,1014.1416,45.645832,32,40.75,33.416668,429.42767,5206.5,0.2664,12.947149,4.6938615,322.89172,0.71999997,25.199999,8.04,5.2
65.58895,74.78695,70.35671,60,91,75.208336,1013.8,1018.2,1016.10004,87.5,22.041666,29.166666,72.416664,180,4459.79,1.8837326,15.109837,8.388179,338.7773,6.4799995,24.48,13.38,1.3000001
63.734955,86.10895,75.4717,41,88,63.541668,1005.3,1014.5,1010.28754,48.5,12.208333,6.0416665,47.041668,637.6595,7146.6997,0.5328,14.3856,3.998005,98.447525,1.8,26.28,10.754998,0.5
61.484955,72.44695,68.607704,43,84,60.416668,1006.6,1018.2,1011.7082,24.862497,13.666667,12.916667,19.833334,805.011,7187.64,3.3379824,28.506044,15.875749,266.9732,11.5199995,47.88,32.925,3.7
54.356953,69.17095,61.888447,42,84,62.125,1010.5,1018.9,1014.7083,52.75,33.958332,50,38.375,279.28793,4364.56,1.4346079,10.467859,6.264509,130.63171,6.4799995,25.56,13.649998,3.7
59.46895,73.88695,66.582695,43,85,61.5,1007,1010,1008.94586,40.95,10.5,5.4166665,38.625,693.24646,7566.7803,3.3379824,22.966091,16.143278,258.80774,20.519999,41.760002,34.154995,0.8
59.234955,72.96895,65.99096,35,74,54.583332,1010,1013,1011.51666,47.658337,43.458332,44.041668,11.166667,404.60864,6521.03,4.5833187,21.870773,14.791509,262.8095,14.4,38.16,30.495,0
59.21695,66.25495,62.64445,55,84,68.291664,1009.6,1014.8,1011.76666,72.333336,9.875,44.416668,71.916664,238.16737,3004.6396,0.5956885,13.061753,7.5177307,274.75446,8.64,25.919998,18.644997,2.8
52.898952,69.35095,61.491703,42,80,61.291668,1014.9,1017.8,1016.02496,8.183333,6.4166665,0,7.5833335,817.0048,6868.13,1.5533656,11.775965,6.2421303,314.5465,2.8799999,25.199999,14.205001,0
49.74895,76.13695,63.857197,34,81,57.666668,1011.5,1018.9,1015.55835,37.087498,28.541666,36.25,0,470.90833,7144.0293,0.84243083,13.651537,6.576613,88.5949,2.16,26.28,13.589999,0
58.460953,75.93895,67.15046,46,85,67,1012.8,1017.6,1014.76227,82.92083,44.25,76.416664,68.625,158.29787,4032.5896,1.7057923,10.609278,4.2777543,238.34872,3.6,23.4,10.905,4.1
62.834953,81.068954,71.12021,44,88,66.958336,1015.9,1019.5,1017.8167,44.254166,2.9583333,0.16666667,44.166668,685.89496,7044.35,2.9424841,13.397034,6.8808722,117.75853,5.04,24.48,13.634998,0
60.926952,88.10695,75.052444,35,82,59.416668,1014.7,1017.7,1016.37085,1.4375,4.7916665,0,0,892.8948,7384.33,0.79920006,8.223954,5.1833034,119.432556,1.8,21.96,10.829999,0
63.50095,78.36895,71.44046,49,85,70.291664,1013.9,1018.6,1015.97095,42.3625,31.75,35.25,15.75,376.69254,4648.47,0.5956885,17.186413,7.329796,261.5202,6.12,28.8,16.500002,0.6
60.890953,86.32495,74.12319,40,90,66.791664,1013.7,1018.7,1016.48737,34.3375,5.625,2.3333333,33.375,596.4935,6252.2495,2.382754,11.5784445,7.893776,107.078476,1.8,21.24,12.27,0
66.07495,93.74095,81.02396,27,82,54.5,1014.3,1016.2,1015.1043,3.9416666,8.791667,1.6666666,1.6666666,853.11017,7102.2,1.191377,8.855546,5.8522925,104.7803,2.16,17.64,9.089999,0
70.556946,96.386955,83.47945,28,81,54,1013,1016.3,1014.5999,0.41250002,1.375,0,0,878.9309,7169.8394,0.84243083,7.8395867,4.8086343,118.113205,2.8799999,18.72,10.124999,0
74.04895,90.51895,81.99821,39,78,47.666668,1014.3,1018.5,1016.0417,19.466667,22.833334,17.708334,13.541667,722.923,6925.98,2.1477854,21.312,9.366242,360,8.64,25.199999,17.01,4.5
67.08295,79.82695,70.909454,59,96,85.666664,1015.3,1018.1,1016.9875,94.416664,78.75,71.833336,72.125,0,2309.5498,3.3697233,17.0496,9.857606,286.91034,11.5199995,22.319998,16.665,8.1
65.22895,77.52295,71.2132,63,92,78.708336,1014.6,1017.4,1015.52094,41.1875,15.166667,35.458332,27.416666,387.04968,4166.09,0.5328,10.778504,5.524109,305.13422,4.68,12.599999,9.150001,1.7
64.418945,83.57095,73.9327,50,94,70.666664,1014.6,1016.8,1015.73737,25.929167,0.29166666,0,25.916666,537.813,6407.1094,2.1967907,11.7216,4.5295105,358.48596,2.8799999,17.28,8.775,0
67.676956,87.67495,77.8687,42,87,64.375,1016.7,1018.6,1017.55414,1.6125001,1.2083334,0,1.25,851.46765,6813.8394,2.1477854,9.061517,4.849471,96.606514,4.32,13.32,8.88,0
66.650955,89.85295,77.000206,40,79,63.5,1010.3,1017.6,1014.12915,48.379166,49.541668,47.041668,19.041666,301.48862,5462.82,1.0983953,22.164095,6.0958824,147.40288,5.04,48.96,14.189999,3.6000001
64.418945,78.90895,70.52395,52,91,73.916664,1009,1014.5,1011.0625,69.583336,29.458334,59.958332,38.208332,259.86224,4189.23,0.3767465,12.300643,5.409927,226.40698,2.16,20.16,10.86,2.1999998
60.87295,66.974945,63.587208,67,87,78.75,1010.4,1014,1011.57916,89.17917,69.041664,88.791664,85.083336,0,2790.15,0.79920006,15.003784,8.153165,267.9834,6.8399997,24.84,15.749997,3.7
57.38095,65.57095,60.7822,71,94,83.541664,1013.1,1015.3,1013.7749,88.666664,58.333332,58.333332,88.666664,160.21277,2633.51,1.4346079,9.824346,6.7504077,294.77515,3.96,16.919998,11.954998,3.6
55.68895,70.39495,63.9487,50,92,69.208336,1011.8,1014.5,1013.3792,66,7.0416665,19.208334,51.291668,347.94965,4966.1997,1.506986,11.892902,7.1856656,325.2746,3.6,20.16,12.015,0
52.70095,72.77095,63.846706,41,73,57.5,1013.2,1017.1,1014.78326,6.3583336,3.7916667,3.5,4.3333335,795.14813,6696.36,0.5956885,8.411661,4.9024186,316.011,3.96,22.319998,10.53,0
54.662952,70.70095,62.63545,51,82,67.291664,1017.4,1021.6,1019.18335,39.7625,16.416666,16.041666,28.541666,572.2982,5953.2104,0.79920006,8.172013,4.2884073,138.14496,1.8,13.32,8.400001,0
55.25695,74.21095,64.4857,42,85,65.125,1021.6,1023.8,1022.58344,9.304167,10.041667,7.6666665,1.25,766.86316,6576.21,2.4560866,9.320193,4.6607003,112.280975,5.04,15.84,9.615001,0
55.958954,76.64095,66.29771,44,85,64.333336,1020.7,1024.3,1022.7375,0.41666666,0,0,0.41666666,836.467,6609.14,4.4337797,11.442802,7.5980473,108.35106,8.64,20.16,14.07,0
55.13095,79.30495,67.567444,38,81,60.833332,1013.4,1021.3,1017.6667,0.2375,0.7916667,0,0,836.0284,6590.45,5.7384315,11.636527,8.562674,108.988396,10.799999,21.599998,16.034998,0
57.63295,77.73895,65.25295,49,92,74.708336,1007.6,1013.8,1010.0208,56.42917,45.791668,54.166668,53.375,180.00839,2217.88,2.382754,12.988194,8.4287815,138.85452,4.68,32.039997,14.565,13.899999
60.278954,70.46695,63.619446,55,94,79.666664,1005.7,1012.7,1007.99994,84.333336,24.958334,80.125,75.125,69.65106,2079.93,2.664,15.823352,11.000256,160.77542,11.5199995,40.68,27.119997,20.6
51.98095,71.97895,62.9677,40,76,56.083332,1013.6,1019.8,1018.26666,0.28750002,0.9583333,0,0,827.91034,6485.43,1.5984001,13.596843,8.7678995,255.04007,3.96,35.28,21.164999,0
54.752953,81.66295,68.244705,37,81,55.708332,1013.9,1020.2,1017.3374,1.1625,3.875,0,0,814.35187,6429.36,5.2878885,12.418355,9.067839,123.27488,4.32,25.199999,12.990001,0
60.65695,86.64896,74.02269,32,73,52.041668,1011.4,1016.4,1013.84595,12.899998,43,0,0,672.06744,5926.51,1.332,14.552366,7.254455,133.53745,7.2,33.48,19.14,0
69.94495,87.67495,78.661446,35,65,46,1012.9,1019.5,1016.3084,18.287497,5.5833335,16.666666,0.8333333,778.04254,6106.29,0.2664,11.302394,4.9961343,218.08878,8.64,35.28,18.014997,0
64.68895,89.04295,78.201706,44,97,66.791664,1017.5,1022.1,1019.7915,3.5166667,10.75,0.29166666,0,782.5819,6053.78,0.753493,6.1272,3.3040533,81.33586,1.8,14.4,8.129998,0
71.88895,90.19495,80.993195,29,80,52.5,1016.6,1019.6,1018.1792,8.25,0,8.25,0.8333333,805.63544,6078.6997,0.5956885,8.2066765,3.911748,239.38861,3.2399998,14.4,7.8899994,0
69.458954,90.23095,79.21421,30,65,46.166668,1011.8,1017.4,1015.0334,8.533334,9,7.0833335,2.9166667,700.87616,5876.6694,0,11.566177,5.235396,143.49588,2.16,34.2,13.245,0
60.08095,78.36895,69.49796,45,87,65.416664,1010.6,1017.5,1013.2998,68.066666,64.083336,50.541668,43.541668,118.638306,2826.6396,0.79920006,33.555824,12.161241,249.72403,12.599999,55.44,27.375,4.5
56.19295,71.00695,62.864944,51,91,71.916664,1014.1,1018.3,1016.12915,65.5875,7.25,6.9166665,64.541664,293.53882,4472.25,1.6848617,12.035266,5.344855,305.13422,2.52,18,8.580001,0.1
54.60895,67.37096,62.21471,48,82,66.166664,1013.7,1016.4,1015.02075,61.083332,6.0416665,23.625,47.208332,317.8979,4058.4,0.3767465,7.5207877,4.7653575,261.55963,4.32,18,12.509998,0.4
55.454952,69.80095,61.535954,36,70,56.25,1014.9,1017.5,1016.26263,65.875,0,0,65.875,435.95746,5114.8296,0,12.0940895,5.845164,303.11136,4.68,24.84,14.325,0
52.59295,64.81496,58.421947,43,77,60.666668,1016.5,1020.2,1018.0083,57.25,2,1.9166666,57.25,439.14893,4897.6704,1.332,13.5261965,7.4793544,300.8103,10.08,21.599998,17.265,0
